ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,353,16,2.878164,Automobile shop
Anisha,0,-4.1,354,16,2.885071,Automobile shop
Anisha,0,-4.1,355,16,2.891993,Automobile shop
Anisha,0,-4.1,356,16,2.898952,Automobile shop
Anisha,0,-4.1,357,16,2.905975,Automobile shop
Anisha,0,-4.1,358,16,2.912972,Automobile shop
Anisha,0,-4.1,359,16,2.919851,Automobile shop
Anisha,0,-4.1,360,16,2.926787,Automobile shop
Anisha,0,-4.1,361,16,2.933731,Automobile shop
Anisha,0,-4.1,362,16,2.940657,Automobile shop
Anisha,0,-4.1,363,16,2.947592,Automobile shop
Anisha,0,-4.1,364,16,2.954507,Automobile shop
Anisha,0,-4.1,365,16,2.961467,Automobile shop
Anisha,0,-4.1,366,16,2.9685,Automobile shop
Anisha,0,-4.1,367,16,2.975461,Automobile shop
Anisha,0,-4.1,368,16,2.98231,Automobile shop
Anisha,0,-4.1,369,16,2.989212,Automobile shop
Anisha,0,-4.1,370,16,2.996234,Automobile shop
Anisha,0,-4.1,371,16,3.003726,Automobile shop
Anisha,0,-4.1,372,16,3.010079,Automobile shop
Anisha,0,-4.1,373,16,3.017071,Automobile shop
Anisha,0,-4.1,374,16,3.023975,Automobile shop
Anisha,0,-4.1,375,16,3.031013,Automobile shop
Anisha,0,-4.1,376,16,3.037863,Automobile shop
Anisha,0,-4.1,377,16,3.044795,Automobile shop
Anisha,0,-4.1,378,16,3.051827,Automobile shop
Anisha,0,-4.1,379,16,3.058722,Automobile shop
Anisha,0,-4.1,380,16,3.065749,Automobile shop
Anisha,0,-4.1,381,16,3.072622,Automobile shop
Anisha,0,-4.1,382,16,3.079505,Automobile shop
Anisha,0,-4.1,383,16,3.086601,Automobile shop
Anisha,0,-4.1,384,16,3.093457,Automobile shop
Anisha,0,-4.1,385,16,3.10045,Automobile shop
Anisha,0,-4.1,386,16,3.107598,Automobile shop
Anisha,0,-4.1,387,16,3.114552,Automobile shop
Anisha,0,-4.1,388,16,3.121278,Automobile shop
Anisha,0,-4.1,389,16,3.128258,Automobile shop
Anisha,0,-4.1,390,16,3.135126,Automobile shop
Anisha,0,-4.1,391,16,3.14202,Automobile shop
Anisha,0,-4.1,392,16,3.148965,Automobile shop
Anisha,0,-4.1,393,16,3.155883,Automobile shop
Anisha,0,-4.1,394,16,3.163036,Automobile shop
Anisha,0,-4.1,395,16,3.169844,Automobile shop
Anisha,0,-4.1,396,16,3.176717,Automobile shop
Anisha,0,-4.1,397,16,3.183701,Automobile shop
Anisha,0,-4.1,398,16,3.190704,Automobile shop
Anisha,0,-4.1,399,16,3.197639,Automobile shop
Anisha,0,-4.1,400,16,3.205441,Automobile shop
Anisha,0,-4.1,401,16,3.211442,Automobile shop
Anisha,0,-4.1,402,16,3.218578,Automobile shop
Anisha,0,-4.1,403,16,3.22535,Automobile shop
Anisha,0,-4.1,404,16,3.23234,Automobile shop
Anisha,0,-4.1,405,16,3.239236,Automobile shop
Anisha,0,-4.1,406,16,3.246255,Automobile shop
Anisha,0,-4.1,407,16,3.253311,Automobile shop
Anisha,0,-4.1,408,16,3.260113,Automobile shop
Anisha,0,-4.1,409,16,3.267021,Automobile shop
Anisha,0,-4.1,410,16,3.274151,Automobile shop
Anisha,0,-4.1,411,16,3.281011,Automobile shop
Anisha,0,-4.1,412,16,3.287983,Automobile shop
Anisha,0,-4.1,413,16,3.294858,Automobile shop
Anisha,0,-4.1,414,16,3.301747,Automobile shop
Anisha,0,-4.1,415,16,3.308706,Automobile shop
Anisha,0,-4.1,416,16,3.31561,Automobile shop
Anisha,0,-4.1,417,16,3.322701,Automobile shop
Anisha,0,-4.1,418,16,3.32955,Automobile shop
Anisha,0,-4.1,419,16,3.336479,Automobile shop
Anisha,0,-4.1,420,16,3.343459,Automobile shop
Anisha,0,-4.1,421,16,3.350343,Automobile shop
Anisha,0,-4.1,422,16,3.357498,Automobile shop
Anisha,0,-4.1,423,16,3.364258,Automobile shop
Anisha,0,-4.1,424,16,3.371248,Automobile shop
Anisha,0,-4.1,425,16,3.378097,Automobile shop
Anisha,0,-4.1,426,16,3.38508,Automobile shop
Anisha,0,-4.1,427,16,3.392109,Automobile shop
Anisha,0,-4.1,428,16,3.398949,Automobile shop
Anisha,0,-4.1,429,16,3.406627,Automobile shop
Anisha,0,-4.1,430,16,3.412836,Automobile shop
Anisha,0,-4.1,431,16,3.419788,Automobile shop
Anisha,0,-4.1,432,16,3.426724,Automobile shop
Anisha,0,-4.1,433,16,3.433794,Automobile shop
Anisha,0,-4.1,434,16,3.440757,Automobile shop
Anisha,0,-4.1,435,16,3.447738,Automobile shop
Anisha,0,-4.1,436,16,3.454593,Automobile shop
Anisha,0,-4.1,437,16,3.461457,Automobile shop
Anisha,0,-4.1,438,16,3.468455,Automobile shop
Anisha,0,-4.1,439,16,3.475339,Automobile shop
Anisha,0,-4.1,440,16,3.482271,Automobile shop
Anisha,0,-4.1,441,16,3.489443,Automobile shop
Anisha,0,-4.1,442,16,3.496214,Automobile shop
Anisha,0,-4.1,443,16,3.50311,Automobile shop
Anisha,0,-4.1,444,16,3.51006,Automobile shop
Anisha,0,-4.1,445,16,3.517024,Automobile shop
Anisha,0,-4.1,446,16,3.524032,Automobile shop
Anisha,0,-4.1,447,16,3.530952,Automobile shop
Anisha,0,-4.1,448,16,3.537942,Automobile shop
Anisha,0,-4.1,449,16,3.544761,Automobile shop
Anisha,0,-4.1,450,16,3.55181,Automobile shop
Anisha,0,-4.1,451,16,3.558702,Automobile shop
Anisha,0,-4.1,452,16,3.565674,Automobile shop
Anisha,0,-4.1,453,16,3.572547,Automobile shop
Anisha,0,-4.1,454,16,3.579499,Automobile shop
Anisha,0,-4.1,455,16,3.58646,Automobile shop
Anisha,0,-4.1,456,16,3.593475,Automobile shop
Anisha,0,-4.1,457,16,3.600373,Automobile shop
Anisha,0,-4.1,458,16,3.60794,Automobile shop
Anisha,0,-4.1,459,16,3.614322,Automobile shop
Anisha,0,-4.1,460,16,3.621164,Automobile shop
Anisha,0,-4.1,461,16,3.62818,Automobile shop
Anisha,0,-4.1,462,16,3.635104,Automobile shop
Anisha,0,-4.1,463,16,3.642121,Automobile shop
Anisha,0,-4.1,464,16,3.649027,Automobile shop
Anisha,0,-4.1,465,16,3.655878,Automobile shop
Anisha,0,-4.1,466,16,3.662852,Automobile shop
Anisha,0,-4.1,467,16,3.669734,Automobile shop
Anisha,0,-4.1,468,16,3.676893,Automobile shop
Anisha,0,-4.1,469,16,3.683735,Automobile shop
Anisha,0,-4.1,470,16,3.69063,Automobile shop
Anisha,0,-4.1,471,16,3.697623,Automobile shop
Anisha,0,-4.1,472,16,3.704494,Automobile shop
Anisha,0,-4.1,473,16,3.711435,Automobile shop
Anisha,0,-4.1,474,16,3.718448,Automobile shop
Anisha,0,-4.1,475,16,3.725314,Automobile shop
Anisha,0,-4.1,476,16,3.732294,Automobile shop
Anisha,0,-4.1,477,16,3.739534,Automobile shop
Anisha,0,-4.1,478,16,3.746189,Automobile shop
Anisha,0,-4.1,479,16,3.753204,Automobile shop
Anisha,0,-4.1,480,16,3.760031,Automobile shop
Anisha,0,-4.1,481,16,3.766973,Automobile shop
Anisha,0,-4.1,482,16,3.773986,Automobile shop
Anisha,0,-4.1,483,16,3.780865,Automobile shop
Anisha,0,-4.1,484,16,3.787972,Automobile shop
Anisha,0,-4.1,485,16,3.794768,Automobile shop
Anisha,0,-4.1,486,16,3.801847,Automobile shop
Anisha,0,-4.1,487,16,3.809533,Automobile shop
Anisha,0,-4.1,488,16,3.815638,Automobile shop
Anisha,0,-4.1,489,16,3.822694,Automobile shop
